x1,y1,z1,x2,y2,z2
2.05958,0.68197,-0.625017,0.518456,0.34017,1.47634
2.07355,0.994685,-0.640662,0.265219,0.342161,1.63489
1.94775,1.28696,-0.64454,-0.0639429,0.349805,1.66134
1.85391,1.51581,-0.641836,-0.298879,0.354305,1.69291
1.62623,1.95612,-0.664376,-0.785266,0.361235,1.70961
1.80518,2.19855,-0.679813,-0.921212,0.368103,1.98196
2.13402,1.73111,-0.646526,-0.340031,0.35573,2.03968
2.29073,1.45537,-0.644125,-0.0361265,0.351983,2.0469
2.39462,1.27966,-0.632299,0.158523,0.346304,2.05382
2.52475,1.12111,-0.625728,0.360738,0.342404,2.09044
2.56838,1.13204,-0.626393,0.375209,0.34146,2.13493
2.59273,0.808617,-0.621378,0.665396,0.340969,1.99893
2.63614,0.554248,-0.610274,0.90883,0.340763,1.91456
2.9248,0.556395,-0.608028,1.05596,0.340927,2.16981
2.93803,0.902486,-0.612714,0.753027,0.339484,2.34591
2.86273,1.28534,-0.627988,0.384376,0.340383,2.46498
2.76398,1.60124,-0.637989,0.0539931,0.345794,2.5295
2.6469,1.92837,-0.64871,-0.2826,0.353656,2.58666
2.39863,2.28569,-0.670413,-0.710326,0.366326,2.54106
2.02644,2.97737,-0.688136,-1.49746,0.366772,2.54431
2.33942,3.37278,-0.699863,-1.69597,0.373671,3.0113
2.50631,3.14473,-0.697668,-1.41733,0.371764,3.04493
2.7265,3.04457,-0.68608,-1.2207,0.370661,3.19151
2.91412,2.90551,-0.674508,-0.997353,0.369128,3.29228
3.16355,2.73234,-0.668583,-0.734722,0.366814,3.42465
3.36655,2.52651,-0.664091,-0.462081,0.36741,3.50709
3.43022,2.19753,-0.647188,-0.140938,0.357747,3.40468
3.53843,1.99857,-0.641349,0.0797991,0.354167,3.40376
3.64885,1.6878,-0.625635,0.405979,0.345066,3.35503
3.68978,1.42311,-0.618642,0.664412,0.341323,3.2595
3.69828,1.1389,-0.61614,0.915598,0.342565,3.12565
3.78004,0.834601,-0.600622,1.2164,0.340073,3.05381
3.6593,0.487798,-0.613539,1.45859,0.343524,2.77692
3.68879,0.228717,-0.60781,1.70385,0.347621,2.6785
4.09039,0.322552,-0.599837,1.81414,0.346329,3.07294
4.02845,0.606489,-0.602997,1.53707,0.34435,3.15536
3.95262,0.982012,-0.605145,1.17089,0.343875,3.28049
3.79526,1.37514,-0.612518,0.745734,0.343555,3.32774
3.64503,1.78035,-0.628731,0.323226,0.347515,3.38158
3.45042,2.08231,-0.64194,-0.0406093,0.354777,3.36671
3.28047,2.39465,-0.664642,-0.383033,0.362124,3.36074
2.98362,2.68172,-0.664735,-0.772641,0.364907,3.24519
2.72395,2.99529,-0.685059,-1.17455,0.371065,3.16715
2.47434,3.27376,-0.694225,-1.53487,0.37283,3.0818
2.28782,3.45469,-0.703451,-1.78973,0.371325,3.00649
2.61649,3.81989,-0.713419,-1.95859,0.378958,3.46883
2.91894,3.60254,-0.693563,-1.60088,0.38384,3.63572
3.16412,3.38895,-0.698682,-1.31158,0.382509,3.7428
3.42755,3.14488,-0.685417,-0.967245,0.38117,3.85868
3.67248,2.86335,-0.678738,-0.608808,0.380799,3.93915
3.89983,2.53955,-0.670398,-0.221815,0.374131,3.98052
4.08487,2.26193,-0.656112,0.119148,0.366176,4.01087
4.28223,1.94621,-0.637216,0.489212,0.361083,4.03743
4.3466,1.64463,-0.625801,0.783483,0.355445,3.94403
4.46846,1.32521,-0.613867,1.12286,0.349741,3.89937
4.61245,0.909428,-0.600531,1.55173,0.349352,3.8219
4.67441,0.570464,-0.599471,1.87471,0.351155,3.71174
4.73008,0.203063,-0.596275,2.22883,0.35385,3.5769
4.73006,0.203068,-0.596273,2.22883,0.35385,3.5769
5.39766,0.225019,-0.604319,2.52507,0.371024,4.18235
5.21941,0.670094,-0.607906,2.04703,0.365098,4.23698
5.07402,0.978084,-0.611948,1.70698,0.362767,4.25779
4.88963,1.3205,-0.614685,1.3268,0.359608,4.26602
4.66385,1.66998,-0.628627,0.909526,0.362888,4.23538
4.46867,2.02622,-0.644637,0.491336,0.36784,4.2299
4.21495,2.40328,-0.657487,0.0567799,0.374898,4.19756
3.98991,2.71228,-0.673671,-0.325709,0.382803,4.14837
3.74187,3.04352,-0.682219,-0.731436,0.385318,4.08976
3.4794,3.3455,-0.697268,-1.11714,0.385069,3.99969
3.16932,3.63974,-0.705321,-1.52953,0.387043,3.86531
2.88486,3.91582,-0.717314,-1.91425,0.387966,3.7498
2.63749,4.12473,-0.723599,-2.21007,0.378809,3.63439
2.38297,4.33554,-0.71603,-2.51543,0.36459,3.51589
2.08938,2.51544,-0.692926,-1.05962,0.378452,2.38004
2.1983,2.1837,-0.679267,-0.696853,0.364549,2.31444
2.35533,1.28087,-0.640972,0.141535,0.347512,2.02069
2.16828,0.776655,-0.625198,0.48997,0.339398,1.60979
