x1,y1,z1,x2,y2,z2
0.0680496,3.67073,-0.66156,0.154982,0.386031,2.87315
-1.34722,3.0134,-0.632898,-1.23284,0.359211,2.19147
-0.88002,3.12921,-0.643171,-0.770754,0.365735,2.31178
-0.568423,3.30496,-0.645384,-0.467546,0.368643,2.49604
-0.274581,3.36867,-0.652204,-0.172133,0.372073,2.56611
0.117834,3.4373,-0.653244,0.218694,0.381279,2.63863
0.47637,3.35654,-0.665696,0.572745,0.388745,2.56188
0.824953,3.43293,-0.674074,0.922511,0.399664,2.6432
1.16183,3.38683,-0.688362,1.25848,0.409413,2.60295
1.40248,3.35667,-0.691251,1.50011,0.417323,2.57964
1.50342,3.75806,-0.710369,1.58685,0.433343,2.97517
1.22594,3.81784,-0.699734,1.31247,0.426129,3.03342
0.925796,3.8708,-0.692135,1.01575,0.418987,3.08373
0.606589,3.91062,-0.679458,0.693086,0.409611,3.11952
0.277764,3.93616,-0.672577,0.364442,0.400703,3.1393
-0.0254257,3.92606,-0.662845,0.063301,0.392187,3.12756
-0.331445,3.92572,-0.654912,-0.24408,0.386326,3.12607
-0.619508,3.91342,-0.652628,-0.523918,0.379471,3.10326
-0.999632,3.83306,-0.639257,-0.896729,0.370138,3.01616
-1.30592,3.7811,-0.63309,-1.20872,0.363148,2.95839
-1.61108,3.64593,-0.624452,-1.51273,0.354876,2.81576
-1.54574,3.29232,-0.622778,-1.43727,0.355798,2.47677
-0.875787,3.50909,-0.644521,-0.778732,0.3698,2.69126
-0.544874,3.52823,-0.647005,-0.44647,0.372157,2.716
-0.237767,3.52501,-0.651337,-0.140237,0.377993,2.72288
0.164928,3.59368,-0.658833,0.252842,0.385332,2.79056
0.492122,3.58614,-0.669533,0.584272,0.394704,2.79195
0.726197,3.57976,-0.673057,0.820597,0.400995,2.79049
1.58443,3.87375,-0.719276,1.66019,0.441158,3.10092
1.75361,4.06241,-0.725044,1.83191,0.451248,3.29155
1.71268,4.28795,-0.726513,1.79187,0.455557,3.51363
1.44342,4.39924,-0.724775,1.5176,0.448874,3.62215
1.16526,4.45742,-0.710267,1.24046,0.439204,3.67263
0.797772,4.50706,-0.700312,0.874837,0.429506,3.71881
0.518853,4.5464,-0.694126,0.583014,0.423471,3.75534
0.239768,4.56741,-0.684135,0.313545,0.415032,3.77404
-0.0595924,4.55677,-0.674944,0.0118019,0.406922,3.75669
-0.506509,4.55754,-0.659381,-0.425497,0.393822,3.7513
-0.810813,4.53597,-0.652039,-0.731997,0.38575,3.72556
-1.17334,4.47163,-0.633964,-1.08284,0.377414,3.65504
-1.5264,4.40349,-0.633441,-1.43857,0.367374,3.57672
-1.90541,4.23903,-0.627545,-1.81888,0.361747,3.41082
-2.15651,4.65445,-0.635412,-2.07815,0.37152,3.82138
-1.83447,4.88279,-0.634403,-1.75788,0.375521,4.05645
-1.40782,5.01755,-0.645695,-1.34501,0.381359,4.19995
-1.14193,5.09952,-0.650798,-1.07294,0.388894,4.28554
-0.733689,5.2453,-0.659246,-0.663644,0.398936,4.43705
-0.300762,5.26031,-0.670085,-0.245099,0.411294,4.46058
0.0963114,5.26714,-0.682358,0.146577,0.422728,4.47518
0.406613,5.22891,-0.691966,0.466225,0.431659,4.43693
0.734058,5.19951,-0.707035,0.794947,0.440612,4.41285
1.16036,5.12351,-0.714684,1.22866,0.454397,4.34056
1.48273,4.98403,-0.725384,1.54784,0.463223,4.21109
1.75994,4.84894,-0.733734,1.82676,0.47009,4.07607
2.03801,4.68083,-0.743193,2.1126,0.477296,3.91464
2.34192,4.53136,-0.751344,2.42657,0.485218,3.78767
2.5816,5.08711,-0.768676,2.65623,0.505802,4.34614
2.27821,5.27549,-0.75621,2.34086,0.498204,4.51814
1.91583,5.36733,-0.755011,1.97437,0.488356,4.60257
1.56734,5.44995,-0.742965,1.61742,0.478436,4.68173
1.23048,5.51494,-0.733398,1.28853,0.467145,4.74021
0.865681,5.56961,-0.71272,0.919656,0.453409,4.79687
0.510989,5.64362,-0.699364,0.560654,0.440364,4.85798
0.113178,5.71486,-0.692184,0.170182,0.429152,4.92418
-0.226303,5.7131,-0.669959,-0.169084,0.417123,4.91575
-0.686503,5.70165,-0.656983,-0.627437,0.404125,4.89723
-1.08686,5.69271,-0.649972,-1.03088,0.396257,4.88185
-1.55231,5.63981,-0.653012,-1.48646,0.393127,4.81624
-1.97243,5.53671,-0.651097,-1.91173,0.394005,4.70258
-2.37279,5.51092,-0.647993,-2.31871,0.393533,4.67044
-2.67887,5.36941,-0.644919,-2.62208,0.391918,4.53834
-2.49402,5.10771,-0.639657,-2.42259,0.381427,4.26868
-1.96415,3.61314,-0.619348,-1.85952,0.351614,2.78217
-1.21026,3.26987,-0.637034,-1.10863,0.363786,2.4515
